,Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,serotype,isolation_source,BioSample Accession,is_retracted,retraction_detection_date_utc,name_state_x,date,File Name,Genotype,"Genotype List Used, >=98.0%",Genotype Sample Title List,Genotype Percent Match List,Genotype Mismatch List,Genotype Average Depth of Coverage List,name_state_y,Geo_Location,Collection_Date_Specific
9457,SRR32653759,WGS,141.46,103272634,PRJNA980729,SAMN47304748,Viral,39009419,USDA-NVSL,2025,public,"run,run.zq","gs,s3","gs.us-east1,s3.us-east-1",SRX27958059,USA,,USA,DUCK,NextSeq 2000,25-005938-007,25-005938-007-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:47,1,25-005938-007,SRP441379,,cloacal swab,SRS24324442,False,,USA,2025-05-09_10-52-10,SRR32653759.fa,D1.1,"NP:am13, NS:ea3, PA:am4, HA:ea3, NA:am4N1, PB1:ea3, PB2:am24, MP:ea3","am13:24-030039-001:NP, ea3:22-013001-001:NS, am4:24-030039-001:PA, ea3:22-013001-001:HA, am4N1:24-030039-001:NA, ea3:22-013001-001:PB1, am24:24-030039-001:PB2, ea3:22-013001-001:MP","99.93%, 99.17%, 99.77%, 99.24%, 99.42%, 99.69%, 99.65%, 99.90%","1, 7, 4, 13, 6, 3, 8, 1",Ran on FASTA - No Coverage Report,PA,USA-PA,2025-02-17
9458,SRR32653760,WGS,145.21,103066008,PRJNA980729,SAMN47304747,Viral,38889124,USDA-NVSL,2025,public,"run,run.zq","gs,s3","gs.us-east1,s3.us-east-1",SRX27958058,USA,,USA,DUCK,NextSeq 2000,25-005928-006,25-005928-006-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:58,1,25-005928-006,SRP441379,,cloacal swab,SRS24324439,False,,USA,2025-05-09_10-45-17,SRR32653760.fa,D1.1,"MP:ea3, NS:ea3, HA:ea3, PB2:am24, PA:am4, PB1:ea3, NA:am4N1, NP:am13","ea3:22-013001-001:MP, ea3:22-013001-001:NS, ea3:22-013001-001:HA, am24:24-030039-001:PB2, am4:24-030039-001:PA, ea3:22-013001-001:PB1, am4N1:24-030039-001:NA, am13:24-030039-001:NP","99.90%, 98.81%, 99.35%, 99.83%, 99.77%, 99.33%, 99.47%, 99.80%","1, 10, 11, 4, 5, 12, 6, 3",Ran on FASTA - No Coverage Report,USA,USA,2025-02-14
9459,SRR32653760,WGS,145.21,103066008,PRJNA980729,SAMN47304747,Viral,38889124,USDA-NVSL,2025,public,"run,run.zq","gs,s3","gs.us-east1,s3.us-east-1",SRX27958058,USA,,USA,DUCK,NextSeq 2000,25-005928-006,25-005928-006-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:58,1,25-005928-006,SRP441379,,cloacal swab,SRS24324439,False,,USA,2025-05-09_10-45-17,SRR32653760.fa,D1.1,"MP:ea3, NS:ea3, HA:ea3, PB2:am24, PA:am4, PB1:ea3, NA:am4N1, NP:am13","ea3:22-013001-001:MP, ea3:22-013001-001:NS, ea3:22-013001-001:HA, am24:24-030039-001:PB2, am4:24-030039-001:PA, ea3:22-013001-001:PB1, am4N1:24-030039-001:NA, am13:24-030039-001:NP","99.90%, 98.81%, 99.35%, 99.83%, 99.77%, 99.33%, 99.47%, 99.80%","1, 10, 11, 4, 5, 12, 6, 3",Ran on FASTA - No Coverage Report,ME,USA-ME,2025-02-14
9460,SRR32653761,WGS,144.55,130341974,PRJNA980729,SAMN47304746,Viral,48952879,USDA-NVSL,2025,public,run.zq,"gs,s3","gs.us-east1,s3.us-east-1",SRX27958057,USA,,USA,CHICKEN,NextSeq 2000,25-006133-004,25-006133-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:47,1,25-006133-004,SRP441379,,OROPHARYNGEAL SWAB,SRS24324440,False,,USA,2025-05-09_10-52-10,SRR32653761.fa,D1.3,"PA:am4, PB2:am24, NA:ea3, MP:ea3, HA:ea3, NP:am13, NS:ea3, PB1:ea3","am4:24-030039-001:PA, am24:24-030039-001:PB2, ea3:22-013001-001:NA, ea3:22-013001-001:MP, ea3:22-013001-001:HA, am13:24-030039-001:NP, ea3:22-013001-001:NS, ea3:22-013001-001:PB1","99.44%, 99.61%, 98.65%, 99.90%, 99.30%, 99.67%, 98.69%, 99.25%","12, 9, 19, 1, 12, 5, 11, 17",Ran on FASTA - No Coverage Report,USA,USA,2025-02-16
9461,SRR32653761,WGS,144.55,130341974,PRJNA980729,SAMN47304746,Viral,48952879,USDA-NVSL,2025,public,run.zq,"gs,s3","gs.us-east1,s3.us-east-1",SRX27958057,USA,,USA,CHICKEN,NextSeq 2000,25-006133-004,25-006133-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:47,1,25-006133-004,SRP441379,,OROPHARYNGEAL SWAB,SRS24324440,False,,USA,2025-05-09_10-52-10,SRR32653761.fa,D1.3,"PA:am4, PB2:am24, NA:ea3, MP:ea3, HA:ea3, NP:am13, NS:ea3, PB1:ea3","am4:24-030039-001:PA, am24:24-030039-001:PB2, ea3:22-013001-001:NA, ea3:22-013001-001:MP, ea3:22-013001-001:HA, am13:24-030039-001:NP, ea3:22-013001-001:NS, ea3:22-013001-001:PB1","99.44%, 99.61%, 98.65%, 99.90%, 99.30%, 99.67%, 98.69%, 99.25%","12, 9, 19, 1, 12, 5, 11, 17",Ran on FASTA - No Coverage Report,OH,USA-OH,2025-02-16
9462,SRR32653762,WGS,148.35,137031688,PRJNA980729,SAMN47304719,Viral,51612712,USDA-NVSL,2025,public,run.zq,"gs,s3","gs.us-east1,s3.us-east-1",SRX27958056,USA,,USA,CHICKEN,NextSeq 2000,25-005481-003,25-005481-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:14:02,1,25-005481-003,SRP441379,,OROPHARYNGEAL SWAB,SRS24324438,False,,USA,2025-05-09_10-52-10,SRR32653762.fa,D1.1,"NP:am13, NS:ea3, NA:am4N1, HA:ea3, PB2:am24, PB1:ea3, MP:ea3, PA:am4","am13:24-030039-001:NP, ea3:22-013001-001:NS, am4N1:24-030039-001:NA, ea3:22-013001-001:HA, am24:24-030039-001:PB2, ea3:22-013001-001:PB1, ea3:22-013001-001:MP, am4:24-030039-001:PA","99.80%, 99.17%, 99.56%, 99.59%, 99.74%, 99.38%, 99.80%, 98.65%","3, 7, 5, 7, 6, 14, 2, 29",Ran on FASTA - No Coverage Report,USA,USA,2025-02-12
9463,SRR32653762,WGS,148.35,137031688,PRJNA980729,SAMN47304719,Viral,51612712,USDA-NVSL,2025,public,run.zq,"gs,s3","gs.us-east1,s3.us-east-1",SRX27958056,USA,,USA,CHICKEN,NextSeq 2000,25-005481-003,25-005481-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:14:02,1,25-005481-003,SRP441379,,OROPHARYNGEAL SWAB,SRS24324438,False,,USA,2025-05-09_10-52-10,SRR32653762.fa,D1.1,"NP:am13, NS:ea3, NA:am4N1, HA:ea3, PB2:am24, PB1:ea3, MP:ea3, PA:am4","am13:24-030039-001:NP, ea3:22-013001-001:NS, am4N1:24-030039-001:NA, ea3:22-013001-001:HA, am24:24-030039-001:PB2, ea3:22-013001-001:PB1, ea3:22-013001-001:MP, am4:24-030039-001:PA","99.80%, 99.17%, 99.56%, 99.59%, 99.74%, 99.38%, 99.80%, 98.65%","3, 7, 5, 7, 6, 14, 2, 29",Ran on FASTA - No Coverage Report,OH,USA-OH,2025-02-12
9464,SRR32653763,WGS,144.88,132753088,PRJNA980729,SAMN47304745,Viral,50207588,USDA-NVSL,2025,public,run.zq,gs,gs.us-east1,SRX27958055,USA,,USA,CHICKEN,NextSeq 2000,25-006133-003,25-006133-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:48,1,25-006133-003,SRP441379,,OROPHARYNGEAL SWAB,SRS24324434,False,,USA,2025-05-09_10-50-07,SRR32653763.fa,D1.3,"PB1:ea3, NS:ea3, NP:am13, HA:ea3, MP:ea3, NA:ea3, PB2:am24, PA:am4","ea3:22-013001-001:PB1, ea3:22-013001-001:NS, am13:24-030039-001:NP, ea3:22-013001-001:HA, ea3:22-013001-001:MP, ea3:22-013001-001:NA, am24:24-030039-001:PB2, am4:24-030039-001:PA","99.28%, 98.69%, 99.67%, 99.41%, 100.00%, 98.65%, 99.56%, 99.40%","16, 11, 5, 10, 0, 19, 10, 13",Ran on FASTA - No Coverage Report,USA,USA,2025-02-16
9465,SRR32653763,WGS,144.88,132753088,PRJNA980729,SAMN47304745,Viral,50207588,USDA-NVSL,2025,public,run.zq,gs,gs.us-east1,SRX27958055,USA,,USA,CHICKEN,NextSeq 2000,25-006133-003,25-006133-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:48,1,25-006133-003,SRP441379,,OROPHARYNGEAL SWAB,SRS24324434,False,,USA,2025-05-09_10-50-07,SRR32653763.fa,D1.3,"PB1:ea3, NS:ea3, NP:am13, HA:ea3, MP:ea3, NA:ea3, PB2:am24, PA:am4","ea3:22-013001-001:PB1, ea3:22-013001-001:NS, am13:24-030039-001:NP, ea3:22-013001-001:HA, ea3:22-013001-001:MP, ea3:22-013001-001:NA, am24:24-030039-001:PB2, am4:24-030039-001:PA","99.28%, 98.69%, 99.67%, 99.41%, 100.00%, 98.65%, 99.56%, 99.40%","16, 11, 5, 10, 0, 19, 10, 13",Ran on FASTA - No Coverage Report,OH,USA-OH,2025-02-16
9466,SRR32653764,WGS,145.39,112166644,PRJNA980729,SAMN47304744,Viral,42544181,USDA-NVSL,2025,public,"run,run.zq","gs,s3","gs.us-east1,s3.us-east-1",SRX27958054,USA,,USA,CHICKEN,NextSeq 2000,25-006133-002,25-006133-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:48,1,25-006133-002,SRP441379,,OROPHARYNGEAL SWAB,SRS24324437,False,,USA,2025-05-09_10-47-43,SRR32653764.fa,D1.3,"NS:ea3, PA:am4, PB1:ea3, NA:ea3, PB2:am24, NP:am13, HA:ea3, MP:ea3","ea3:22-013001-001:NS, am4:24-030039-001:PA, ea3:22-013001-001:PB1, ea3:22-013001-001:NA, am24:24-030039-001:PB2, am13:24-030039-001:NP, ea3:22-013001-001:HA, ea3:22-013001-001:MP","98.69%, 99.44%, 99.30%, 98.65%, 99.56%, 99.67%, 99.41%, 100.00%","11, 12, 16, 19, 10, 5, 10, 0",Ran on FASTA - No Coverage Report,USA,USA,2025-02-16
9467,SRR32653764,WGS,145.39,112166644,PRJNA980729,SAMN47304744,Viral,42544181,USDA-NVSL,2025,public,"run,run.zq","gs,s3","gs.us-east1,s3.us-east-1",SRX27958054,USA,,USA,CHICKEN,NextSeq 2000,25-006133-002,25-006133-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:48,1,25-006133-002,SRP441379,,OROPHARYNGEAL SWAB,SRS24324437,False,,USA,2025-05-09_10-47-43,SRR32653764.fa,D1.3,"NS:ea3, PA:am4, PB1:ea3, NA:ea3, PB2:am24, NP:am13, HA:ea3, MP:ea3","ea3:22-013001-001:NS, am4:24-030039-001:PA, ea3:22-013001-001:PB1, ea3:22-013001-001:NA, am24:24-030039-001:PB2, am13:24-030039-001:NP, ea3:22-013001-001:HA, ea3:22-013001-001:MP","98.69%, 99.44%, 99.30%, 98.65%, 99.56%, 99.67%, 99.41%, 100.00%","11, 12, 16, 19, 10, 5, 10, 0",Ran on FASTA - No Coverage Report,OH,USA-OH,2025-02-16
9468,SRR32653765,WGS,145.36,142512861,PRJNA980729,SAMN47304743,Viral,53677808,USDA-NVSL,2025,public,run.zq,gs,gs.us-east1,SRX27958053,USA,,USA,CHICKEN,NextSeq 2000,25-006133-001,25-006133-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:56,1,25-006133-001,SRP441379,,OROPHARYNGEAL SWAB,SRS24324435,False,,USA,2025-05-09_10-51-48,SRR32653765.fa,D1.3,"NS:ea3, HA:ea3, PB2:am24, NA:ea3, NP:am13, MP:ea3, PB1:ea3, PA:am4","ea3:22-013001-001:NS, ea3:22-013001-001:HA, am24:24-030039-001:PB2, ea3:22-013001-001:NA, am13:24-030039-001:NP, ea3:22-013001-001:MP, ea3:22-013001-001:PB1, am4:24-030039-001:PA","98.69%, 99.35%, 99.56%, 98.72%, 99.67%, 100.00%, 99.30%, 99.44%","11, 11, 10, 18, 5, 0, 16, 12",Ran on FASTA - No Coverage Report,USA,USA,2025-02-16
9469,SRR32653765,WGS,145.36,142512861,PRJNA980729,SAMN47304743,Viral,53677808,USDA-NVSL,2025,public,run.zq,gs,gs.us-east1,SRX27958053,USA,,USA,CHICKEN,NextSeq 2000,25-006133-001,25-006133-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:56,1,25-006133-001,SRP441379,,OROPHARYNGEAL SWAB,SRS24324435,False,,USA,2025-05-09_10-51-48,SRR32653765.fa,D1.3,"NS:ea3, HA:ea3, PB2:am24, NA:ea3, NP:am13, MP:ea3, PB1:ea3, PA:am4","ea3:22-013001-001:NS, ea3:22-013001-001:HA, am24:24-030039-001:PB2, ea3:22-013001-001:NA, am13:24-030039-001:NP, ea3:22-013001-001:MP, ea3:22-013001-001:PB1, am4:24-030039-001:PA","98.69%, 99.35%, 99.56%, 98.72%, 99.67%, 100.00%, 99.30%, 99.44%","11, 11, 10, 18, 5, 0, 16, 12",Ran on FASTA - No Coverage Report,OH,USA-OH,2025-02-16
9470,SRR32653766,WGS,145.47,138957601,PRJNA980729,SAMN47304742,Viral,52366171,USDA-NVSL,2025,public,"fastq,run.zq","gs,s3","gs.us-east1,s3.us-east-1",SRX27958052,USA,,USA,CHICKEN,NextSeq 2000,25-006048-003,25-006048-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:59,1,25-006048-003,SRP441379,,OROPHARYNGEAL SWAB,SRS24324436,False,,USA,2025-05-09_10-52-10,SRR32653766.fa,D1.3,"NP:am13, NA:ea3, MP:ea3, PB2:am24, PA:am4, PB1:ea3, NS:ea3, HA:ea3","am13:24-030039-001:NP, ea3:22-013001-001:NA, ea3:22-013001-001:MP, am24:24-030039-001:PB2, am4:24-030039-001:PA, ea3:22-013001-001:PB1, ea3:22-013001-001:NS, ea3:22-013001-001:HA","99.67%, 98.72%, 100.00%, 99.61%, 99.40%, 99.30%, 98.69%, 99.41%","5, 18, 0, 9, 13, 16, 11, 10",Ran on FASTA - No Coverage Report,USA,USA,2025-02-15
9471,SRR32653766,WGS,145.47,138957601,PRJNA980729,SAMN47304742,Viral,52366171,USDA-NVSL,2025,public,"fastq,run.zq","gs,s3","gs.us-east1,s3.us-east-1",SRX27958052,USA,,USA,CHICKEN,NextSeq 2000,25-006048-003,25-006048-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:59,1,25-006048-003,SRP441379,,OROPHARYNGEAL SWAB,SRS24324436,False,,USA,2025-05-09_10-52-10,SRR32653766.fa,D1.3,"NP:am13, NA:ea3, MP:ea3, PB2:am24, PA:am4, PB1:ea3, NS:ea3, HA:ea3","am13:24-030039-001:NP, ea3:22-013001-001:NA, ea3:22-013001-001:MP, am24:24-030039-001:PB2, am4:24-030039-001:PA, ea3:22-013001-001:PB1, ea3:22-013001-001:NS, ea3:22-013001-001:HA","99.67%, 98.72%, 100.00%, 99.61%, 99.40%, 99.30%, 98.69%, 99.41%","5, 18, 0, 9, 13, 16, 11, 10",Ran on FASTA - No Coverage Report,OH,USA-OH,2025-02-15
9472,SRR32653767,WGS,144.82,128060291,PRJNA980729,SAMN47304741,Viral,48455062,USDA-NVSL,2025,public,run.zq,"gs,s3","gs.us-east1,s3.us-east-1",SRX27958051,USA,,USA,CHICKEN,NextSeq 2000,25-006048-002,25-006048-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:14:00,1,25-006048-002,SRP441379,,OROPHARYNGEAL SWAB,SRS24324433,False,,USA,2025-05-09_10-52-10,SRR32653767.fa,D1.3,"PA:am4, PB1:ea3, NP:am13, HA:ea3, NA:ea3, MP:ea3, NS:ea3, PB2:am24","am4:24-030039-001:PA, ea3:22-013001-001:PB1, am13:24-030039-001:NP, ea3:22-013001-001:HA, ea3:22-013001-001:NA, ea3:22-013001-001:MP, ea3:22-013001-001:NS, am24:24-030039-001:PB2","99.44%, 99.30%, 99.67%, 99.41%, 98.72%, 100.00%, 98.69%, 99.61%","12, 16, 5, 10, 18, 0, 11, 9",Ran on FASTA - No Coverage Report,USA,USA,2025-02-15
9473,SRR32653767,WGS,144.82,128060291,PRJNA980729,SAMN47304741,Viral,48455062,USDA-NVSL,2025,public,run.zq,"gs,s3","gs.us-east1,s3.us-east-1",SRX27958051,USA,,USA,CHICKEN,NextSeq 2000,25-006048-002,25-006048-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:14:00,1,25-006048-002,SRP441379,,OROPHARYNGEAL SWAB,SRS24324433,False,,USA,2025-05-09_10-52-10,SRR32653767.fa,D1.3,"PA:am4, PB1:ea3, NP:am13, HA:ea3, NA:ea3, MP:ea3, NS:ea3, PB2:am24","am4:24-030039-001:PA, ea3:22-013001-001:PB1, am13:24-030039-001:NP, ea3:22-013001-001:HA, ea3:22-013001-001:NA, ea3:22-013001-001:MP, ea3:22-013001-001:NS, am24:24-030039-001:PB2","99.44%, 99.30%, 99.67%, 99.41%, 98.72%, 100.00%, 98.69%, 99.61%","12, 16, 5, 10, 18, 0, 11, 9",Ran on FASTA - No Coverage Report,OH,USA-OH,2025-02-15
9474,SRR32653768,WGS,145.27,166455195,PRJNA980729,SAMN47304740,Viral,62738503,USDA-NVSL,2025,public,run.zq,gs,gs.us-east1,SRX27958050,USA,,USA,CHICKEN,NextSeq 2000,25-006013-003,25-006013-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:14:00,1,25-006013-003,SRP441379,,tracheal swab,SRS24324432,False,,USA,2025-05-09_10-52-10,SRR32653768.fa,D1.1,"HA:ea3, PB1:ea3, NS:ea3, NA:am4N1, PA:am4, MP:ea3, NP:am13, PB2:am24","ea3:22-013001-001:HA, ea3:22-013001-001:PB1, ea3:22-013001-001:NS, am4N1:24-030039-001:NA, am4:24-030039-001:PA, ea3:22-013001-001:MP, am13:24-030039-001:NP, am24:24-030039-001:PB2","99.65%, 99.38%, 99.05%, 99.29%, 99.67%, 99.80%, 99.67%, 99.65%","6, 14, 8, 8, 7, 2, 5, 8",Ran on FASTA - No Coverage Report,USA,USA,2025-02-17
9475,SRR32653768,WGS,145.27,166455195,PRJNA980729,SAMN47304740,Viral,62738503,USDA-NVSL,2025,public,run.zq,gs,gs.us-east1,SRX27958050,USA,,USA,CHICKEN,NextSeq 2000,25-006013-003,25-006013-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:14:00,1,25-006013-003,SRP441379,,tracheal swab,SRS24324432,False,,USA,2025-05-09_10-52-10,SRR32653768.fa,D1.1,"HA:ea3, PB1:ea3, NS:ea3, NA:am4N1, PA:am4, MP:ea3, NP:am13, PB2:am24","ea3:22-013001-001:HA, ea3:22-013001-001:PB1, ea3:22-013001-001:NS, am4N1:24-030039-001:NA, am4:24-030039-001:PA, ea3:22-013001-001:MP, am13:24-030039-001:NP, am24:24-030039-001:PB2","99.65%, 99.38%, 99.05%, 99.29%, 99.67%, 99.80%, 99.67%, 99.65%","6, 14, 8, 8, 7, 2, 5, 8",Ran on FASTA - No Coverage Report,FL,USA-FL,2025-02-17
9476,SRR32653769,WGS,144.6,156028279,PRJNA980729,SAMN47304739,Viral,58481975,USDA-NVSL,2025,public,run.zq,"gs,s3","gs.us-east1,s3.us-east-1",SRX27958049,USA,,USA,CHICKEN,NextSeq 2000,25-006013-002,25-006013-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:45,1,25-006013-002,SRP441379,,tracheal swab,SRS24324431,False,,USA,2025-05-09_10-52-10,SRR32653769.fa,D1.1,"NP:am13, PB2:am24, NA:am4N1, PA:am4, MP:ea3, PB1:ea3, NS:ea3, HA:ea3","am13:24-030039-001:NP, am24:24-030039-001:PB2, am4N1:24-030039-001:NA, am4:24-030039-001:PA, ea3:22-013001-001:MP, ea3:22-013001-001:PB1, ea3:22-013001-001:NS, ea3:22-013001-001:HA","99.60%, 99.69%, 98.32%, 99.72%, 99.69%, 99.43%, 99.05%, 99.65%","6, 7, 19, 6, 3, 13, 8, 6",Ran on FASTA - No Coverage Report,USA,USA,2025-02-17
9477,SRR32653769,WGS,144.6,156028279,PRJNA980729,SAMN47304739,Viral,58481975,USDA-NVSL,2025,public,run.zq,"gs,s3","gs.us-east1,s3.us-east-1",SRX27958049,USA,,USA,CHICKEN,NextSeq 2000,25-006013-002,25-006013-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:45,1,25-006013-002,SRP441379,,tracheal swab,SRS24324431,False,,USA,2025-05-09_10-52-10,SRR32653769.fa,D1.1,"NP:am13, PB2:am24, NA:am4N1, PA:am4, MP:ea3, PB1:ea3, NS:ea3, HA:ea3","am13:24-030039-001:NP, am24:24-030039-001:PB2, am4N1:24-030039-001:NA, am4:24-030039-001:PA, ea3:22-013001-001:MP, ea3:22-013001-001:PB1, ea3:22-013001-001:NS, ea3:22-013001-001:HA","99.60%, 99.69%, 98.32%, 99.72%, 99.69%, 99.43%, 99.05%, 99.65%","6, 7, 19, 6, 3, 13, 8, 6",Ran on FASTA - No Coverage Report,FL,USA-FL,2025-02-17
9478,SRR32653770,WGS,145.57,154433357,PRJNA980729,SAMN47304738,Viral,58049258,USDA-NVSL,2025,public,run.zq,gs,gs.us-east1,SRX27958048,USA,,USA,CHICKEN,NextSeq 2000,25-006013-001,25-006013-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:59,1,25-006013-001,SRP441379,,tracheal swab,SRS24324430,False,,USA,2025-05-09_10-49-42,SRR32653770.fa,D1.1,"NS:ea3, PA:am4, NP:am13, NA:am4N1, PB1:ea3, HA:ea3, MP:ea3, PB2:am24","ea3:22-013001-001:NS, am4:24-030039-001:PA, am13:24-030039-001:NP, am4N1:24-030039-001:NA, ea3:22-013001-001:PB1, ea3:22-013001-001:HA, ea3:22-013001-001:MP, am24:24-030039-001:PB2","99.05%, 99.67%, 99.67%, 99.38%, 99.43%, 99.65%, 99.80%, 99.69%","8, 7, 5, 7, 13, 6, 2, 7",Ran on FASTA - No Coverage Report,USA,USA,2025-02-17
9479,SRR32653770,WGS,145.57,154433357,PRJNA980729,SAMN47304738,Viral,58049258,USDA-NVSL,2025,public,run.zq,gs,gs.us-east1,SRX27958048,USA,,USA,CHICKEN,NextSeq 2000,25-006013-001,25-006013-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:59,1,25-006013-001,SRP441379,,tracheal swab,SRS24324430,False,,USA,2025-05-09_10-49-42,SRR32653770.fa,D1.1,"NS:ea3, PA:am4, NP:am13, NA:am4N1, PB1:ea3, HA:ea3, MP:ea3, PB2:am24","ea3:22-013001-001:NS, am4:24-030039-001:PA, am13:24-030039-001:NP, am4N1:24-030039-001:NA, ea3:22-013001-001:PB1, ea3:22-013001-001:HA, ea3:22-013001-001:MP, am24:24-030039-001:PB2","99.05%, 99.67%, 99.67%, 99.38%, 99.43%, 99.65%, 99.80%, 99.69%","8, 7, 5, 7, 13, 6, 2, 7",Ran on FASTA - No Coverage Report,FL,USA-FL,2025-02-17
9480,SRR32653771,WGS,144.59,136759086,PRJNA980729,SAMN47304737,Viral,51114199,USDA-NVSL,2025,public,run.zq,gs,gs.us-east1,SRX27958047,USA,,USA,CHICKEN,NextSeq 2000,25-006012-005,25-006012-005-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:57,1,25-006012-005,SRP441379,,OROPHARYNGEAL SWAB,SRS24324429,False,,USA,2025-05-09_10-48-20,SRR32653771.fa,D1.1,"PB1:ea3, PA:am4, HA:ea3, NP:am13, NA:am4N1, PB2:am24, NS:ea3, MP:ea3","ea3:22-013001-001:PB1, am4:24-030039-001:PA, ea3:22-013001-001:HA, am13:24-030039-001:NP, am4N1:24-030039-001:NA, am24:24-030039-001:PB2, ea3:22-013001-001:NS, ea3:22-013001-001:MP","99.40%, 99.77%, 99.47%, 99.73%, 99.38%, 99.65%, 98.81%, 99.80%","11, 5, 9, 4, 7, 8, 10, 2",Ran on FASTA - No Coverage Report,USA,USA,2025-02-18
9481,SRR32653771,WGS,144.59,136759086,PRJNA980729,SAMN47304737,Viral,51114199,USDA-NVSL,2025,public,run.zq,gs,gs.us-east1,SRX27958047,USA,,USA,CHICKEN,NextSeq 2000,25-006012-005,25-006012-005-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:57,1,25-006012-005,SRP441379,,OROPHARYNGEAL SWAB,SRS24324429,False,,USA,2025-05-09_10-48-20,SRR32653771.fa,D1.1,"PB1:ea3, PA:am4, HA:ea3, NP:am13, NA:am4N1, PB2:am24, NS:ea3, MP:ea3","ea3:22-013001-001:PB1, am4:24-030039-001:PA, ea3:22-013001-001:HA, am13:24-030039-001:NP, am4N1:24-030039-001:NA, am24:24-030039-001:PB2, ea3:22-013001-001:NS, ea3:22-013001-001:MP","99.40%, 99.77%, 99.47%, 99.73%, 99.38%, 99.65%, 98.81%, 99.80%","11, 5, 9, 4, 7, 8, 10, 2",Ran on FASTA - No Coverage Report,NY,USA-NY,2025-02-18
